,game_id,red_win,total_moves
10961,4a41LN,0.0,66
10962,KN9Lyv,0.0,84
10963,g2BGPO,0.5,125
10964,qRn3l5,0.0,56
10965,mNEBMv,0.0,30
10966,krRZEq,1.0,19
10967,NRlZwO,0.5,181
10968,GE4ZgP,0.0,50
10969,WwlZKV,0.0,69
10970,QElKvV,0.0,88
10971,3g6QGr,1.0,43
10972,pw95Ea,0.5,106
10973,BN46MP,1.0,83
10974,3gLwKP,0.0,56
10975,vRArkP,1.0,73
10976,GEGven,1.0,43
10977,krGjvv,0.0,48
10978,LwedlK,0.0,36
10979,rR6oqb,1.0,39
10980,qRRpEb,1.0,77
10981,QEEkjO,0.0,124
10982,BNNz1g,0.0,93
10983,pwwKea,0.0,63
10984,krrgoq,1.0,29
10985,noogdK,0.0,66
10986,MNNXXr,1.0,55
10987,mNN9E3,1.0,57
10988,noKOZa,1.0,81
10989,e3Keg3,1.0,72
10990,JK52b1,0.0,66
10991,0a9Y4M,0.0,46
10992,g2Kwkd,0.0,62
10993,2mdylJ,0.0,50
10994,oOKRby,1.0,117
10995,9ZWPNw,1.0,51
10996,krKVqv,1.0,73
10997,6odnXJ,0.0,44
10998,e3KZXb,0.0,45
10999,AklvW2,1.0,41
11000,QEkVlJ,0.0,114
11001,0a9Be3,0.0,66
11002,NRWgwE,0.0,36
11003,NRLNEL,1.0,49
11004,GEyPrY,0.5,55
11005,dPNOXP,0.0,42
11006,BN0EBK,1.0,89
11007,qRjWqa,0.0,50
11008,AkAgE5,0.0,32
11009,6oJG4K,1.0,43
11010,oOEXGV,0.0,42
11011,PNLkAG,1.0,47
11012,YOmRda,0.0,128
11013,4aApqn,0.0,64
11014,3gP5Bv,1.0,123
11015,qROYMa,1.0,199
11016,BNrmoK,0.0,50
11017,2m9O2b,1.0,83
11018,9ZYAZw,0.5,68
11019,LwBp32,0.0,256
11020,ROevQl,1.0,45
11021,LwBpRa,0.5,157
11022,GEKBQn,1.0,37
11023,0a5Jgp,1.0,26
11024,ZOyQ2l,1.0,20
11025,NR021g,1.0,41
11026,XKMJPK,0.5,64
11027,yMbndN,0.5,64
11028,4awpZZ,1.0,51
11029,1oZdq0,1.0,67
11030,2mWX6E,0.0,96
11031,NRG0XL,0.0,40
11032,GE3Ka9,0.0,10
11033,yM6pqJ,1.0,33
11034,2ml9v5,0.0,66
11035,MNZRdg,0.0,76
11036,g20K9d,1.0,63
11037,4aGReM,0.0,56
11038,pwdEdG,0.0,36
11039,j6oOMX,0.0,54
11040,pw0Nd6,1.0,84
11041,mNJwoZ,1.0,85
11042,w5N556,1.0,55
11043,3gJyY4,1.0,67
11044,qRBPWa,0.0,50
11045,4a5EWX,1.0,49
11046,5oZ40J,1.0,81
11047,9ZwGNW,1.0,99
11048,QEN3gW,1.0,75
11049,j6Jer9,1.0,69
11050,e32GXe,0.5,93
11051,ElwEr0,1.0,121
11052,PNKP4N,0.0,38
11053,YO9aoB,1.0,69
11054,e32VWe,0.0,40
11055,VO9zXB,1.0,21
11056,KN9LZ1,0.0,58
11057,w5QNZN,1.0,135
11058,QElgZJ,1.0,41
11059,NRl6Yl,0.0,66
11060,KN4255,1.0,147
11061,VOloGP,1.0,19
11062,QElbe2,0.0,48
11063,6oavYa,1.0,145
11064,vRn5dl,1.0,81
11065,pw9k5l,0.0,30
11066,VOl6lr,1.0,215
11067,g2m39d,0.0,114
11068,no4J1l,1.0,65
11069,Wwlr6r,0.0,82
11070,yMPn9O,0.0,56
11071,PNVzON,0.0,78
11072,MN4EQq,0.0,80
11073,e3gadb,1.0,82
11074,JKYJvK,0.0,86
11075,no4RMK,1.0,73
11076,YOKnY4,1.0,63
11077,pw9bR2,1.0,67
11078,4arOK1,0.0,118
11079,QElYWX,1.0,55
11080,OWk6P3,1.0,41
11081,ElPvln,1.0,63
11082,PNEreN,0.5,18
11083,g2jNmO,1.0,53
11084,w5ArmM,1.0,73
11085,ElPvqp,1.0,95
11086,5o4yLA,0.5,498
11087,vREeEP,0.0,136
11088,YOPXvn,1.0,21
11089,bQvjZE,1.0,77
11090,YOb6RZ,1.0,133
11091,ZOk6n2,0.0,78
11092,QE3OaB,0.0,44
11093,KN6YEv,1.0,69
11094,LwrOya,0.0,56
11095,noNrqa,1.0,35
11096,bQaBqG,0.0,195
11097,anJevK,0.5,124
11098,noNA3k,0.0,22
11099,6oZwWK,1.0,97
11100,e3G3kw,1.0,81
11101,0aLmPp,0.0,82
11102,yMXvLb,0.0,56
11103,j6EWRW,0.0,38
11104,NRLPog,1.0,45
11105,w5jN9K,1.0,38
11106,RO6gvY,0.5,124
11107,QEBgzX,1.0,193
11108,vRKRVj,1.0,55
11109,YONOnE,0.5,101
11110,g21Kep,0.0,38
11111,QEBkE2,1.0,43
11112,yMXodA,1.0,67
11113,nozzrJ,1.0,91
11114,1o22na,1.0,34
11115,6oJ6RQ,0.0,84
11116,lREap9,0.0,44
11117,rRNPjB,0.0,86
11118,qRjv2W,1.0,43
11119,e3lRNj,1.0,23
11120,9ZABJw,0.0,60
11121,GEyABb,1.0,42
11122,BN0jXX,0.5,63
11123,GEya9v,0.0,58
11124,3gBMG3,1.0,121
11125,MN3jyL,1.0,63
11126,pwEL56,0.0,50
11127,anNYwp,0.0,52
11128,zwjdKQ,0.5,40
11129,j6QYoy,1.0,43
11130,NR63eE,1.0,87
11131,an3byp,0.5,131
11132,GEldyP,1.0,87
11133,rR4ylB,1.0,27
11134,vRobjv,0.0,70
11135,e3K9Zn,0.0,59
11136,vRovvl,0.0,96
11137,e3KJnp,0.0,95
11138,noKlAK,0.0,10
11139,BNzkEP,1.0,37
11140,6oJmrb,0.5,144
11141,e3lB4J,0.5,61
11142,qRjRbb,0.0,84
11143,6oJBbE,0.0,48
11144,e3lqyJ,0.0,42
11145,j6EG2X,0.0,30
11146,3gB15b,0.5,10
11147,NRLnVg,0.0,80
11148,2me6QE,0.0,66
11149,MN3e5q,1.0,89
11150,0aLerO,0.0,56
11151,BN96Ba,0.5,47
11152,g2nyWN,0.5,45
11153,AkNo9B,0.0,62
11154,bQlX6B,1.0,43
11155,AkNoLB,1.0,49
11156,3gN9KW,1.0,61
11157,mNZn3A,1.0,73
11158,VOXzW0,1.0,61
11159,pwWPBX,1.0,29
11160,yMOaNO,1.0,51
11161,5oNGQJ,1.0,81
11162,mNZpaZ,1.0,69
11163,qR4ArQ,1.0,65
11164,zwp9wL,0.0,48
11165,ZObmby,1.0,59
11166,JKapJv,0.0,42
11167,YObkJo,0.0,84
11168,LwEeVB,1.0,63
11169,mNL316,0.0,84
11170,GE6GmL,1.0,47
11171,no2Lz5,1.0,48
11172,zwpM0L,0.0,40
11173,lR3PgO,1.0,45
11174,g2vybm,0.0,48
11175,BN361g,1.0,61
11176,zwpwnr,0.0,60
11177,yMjMwO,0.5,223
11178,mNLKvv,0.0,34
11179,MNdReq,1.0,53
11180,VOoNmP,0.0,60
11181,krPE54,1.0,59
11182,3g6w24,1.0,131
11183,zw3LKB,1.0,59
11184,qR9mdz,0.5,42
11185,AkZobV,1.0,47
11186,lRNlEr,1.0,147
11187,oO193Y,0.0,60
11188,4arNYM,0.5,242
11189,0a2lKO,1.0,65
11190,LwYzPP,0.5,123
11191,e3gn2n,0.0,84
11192,w5Qpn6,1.0,59
11193,e3gnRp,1.0,31
11194,LwYzN4,1.0,71
11195,2mB4OE,0.0,56
11196,oO13B6,0.5,53
11197,w5QaJM,0.0,150
11198,4a2mbX,1.0,119
11199,vRnJqP,0.5,159
11200,e3d6pL,0.0,68
11201,6oBpjL,1.0,35
11202,JKBok2,0.0,28
11203,g2j6d6,0.0,118
11204,3gL02b,0.5,127
11205,3gL063,1.0,43
11206,lRAJvE,1.0,145
11207,e3d5be,0.0,142
11208,0aGOYE,1.0,35
11209,YOPgm4,1.0,36
11210,JKBLKz,1.0,67
11211,5oejBn,1.0,71
11212,QEdgjQ,1.0,113
11213,ZO3WQG,0.0,28
11214,zw0MPY,1.0,45
11215,g2jyoN,0.0,222
11216,yMA5QN,1.0,59
11217,noNgeK,1.0,59
11218,LwB0rY,0.5,115
11219,nopkv1,0.0,92
11220,rRjRaM,0.0,72
11221,ZONgZY,0.0,32
11222,PNelbO,1.0,65
11223,4a6z0M,1.0,67
11224,PNelBO,0.0,64
11225,g2nZ1m,1.0,35
11226,GEnPXY,1.0,21
11227,Ely0My,1.0,31
11228,KN3W0E,1.0,147
11229,kr3m19,1.0,43
11230,vRNlYv,0.0,44
11231,BN9yVl,0.0,54
11232,j6PWrE,1.0,61
11233,e3yWGJ,0.0,40
11234,rR5y2B,1.0,43
11235,4akjvM,0.0,56
11236,QErXzV,1.0,29
11237,PN6ZmO,0.0,46
11238,MN262r,0.0,50
11239,mN2Zn6,0.0,36
11240,dP1WM3,0.0,76
11241,anR1JY,0.0,36
11242,BN9WZg,1.0,51
11243,4akqqN,0.0,48
11244,6ow00p,0.0,50
11245,bQRJj3,1.0,47
11246,LwLaqP,0.0,20
11247,dP1adb,0.0,76
11248,g2ndRm,1.0,85
11249,g2nRON,1.0,56
11250,rR50wp,0.0,88
11251,KN3QZN,1.0,63
11252,JKPY0l,0.0,66
11253,9ZoRBe,0.5,178
11254,MN2n6g,1.0,59
11255,0a6bWG,0.0,86
11256,QEr3QV,0.0,49
11257,anRg3V,1.0,55
11258,oOB356,0.0,42
11259,yM4E1N,0.5,47
11260,mNkNNA,1.0,53
11261,zw6avQ,0.0,38
11262,mNkN5Z,0.0,141
11263,Akw4Ld,0.0,66
11264,yMB2ZA,1.0,65
11265,krRXo5,0.0,46
11266,j69pl9,0.5,67
11267,qRwONy,0.0,52
11268,GE4pEv,1.0,89
11269,2m32Yb,0.5,93
11270,JKB12y,1.0,83
11271,noNAPJ,0.0,144
11272,bQaX43,1.0,73
11273,LwrbrO,1.0,177
11274,ElPOYa,1.0,91
11275,GELwqn,0.0,36
11276,mNAp4v,0.0,66
11277,NRav20,0.0,158
11278,krZz24,0.5,80
11279,PNZ5YG,1.0,69
11280,JKAEZK,0.5,78
11281,rRZkzZ,1.0,35
11282,mNKKXM,0.0,42
11283,ElN4ar,1.0,39
11284,g2Km0z,1.0,59
11285,KNGyVv,1.0,87
11286,oOBPeY,1.0,113
11287,QErMr2,0.0,48
11288,2mJMRo,1.0,37
11289,ROJyGp,1.0,61
11290,OWB46w,1.0,23
11291,vRzGkz,0.0,36
11292,YOKJQ9,1.0,55
11293,NRQOKP,0.5,117
11294,XKWNP1,1.0,49
11295,1oR2OO,1.0,51
11296,0aWLyr,1.0,21
11297,vREKAR,1.0,67
11298,1oRX6E,1.0,63
11299,vRENbg,0.0,30
11300,yMnZrV,0.0,50
11301,QE35Rl,0.0,46
11302,KNyV3M,0.0,48
11303,GEzdWb,1.0,49
11304,yMnvyW,0.0,60
11305,j6eW4M,1.0,49
11306,GEzWO9,0.0,63
11307,BNJWez,1.0,42
11308,OWGJ4m,0.0,58
11309,rRdQWB,1.0,67
11310,vR5B2l,0.5,161
11311,BNJOwP,0.5,301
11312,QEbBmQ,1.0,66
11313,NRQ3M5,0.5,100
11314,lRY6ev,1.0,39
11315,XKqQad,1.0,29
11316,Ak0Q6E,0.0,38
11317,MNYkN6,1.0,57
11318,ElkJjg,1.0,53
11319,1o9zmX,0.0,44
11320,9ZYvJV,1.0,43
11321,vRZrqj,0.0,58
11322,lRAgAm,0.0,58
11323,QEdypl,1.0,171
11324,4a2XyX,1.0,49
11325,GELkob,0.0,46
11326,BNnBqK,0.0,64
11327,VOnPyO,1.0,81
11328,JKB142,0.5,123
11329,vRAYOz,1.0,85
11330,2mg5jJ,0.5,98
11331,oOoNRw,0.0,112
11332,JKB131,1.0,61
11333,g2jgMm,0.0,28
11334,VOner1,0.0,70
11335,vRAQy2,0.0,54
11336,4a2Jk9,1.0,67
11337,zw0LgQ,0.5,164
11338,w5AOz4,0.0,60
11339,QE2y12,1.0,61
11340,Ak5E55,0.0,56
11341,krAz9X,1.0,32
11342,bQaeYQ,0.5,81
11343,JKBEqy,0.5,200
11344,noNXMK,0.0,68
11345,noN6bJ,1.0,26
11346,anJZ3B,0.0,78
11347,e3dnKj,0.0,36
11348,oOoryV,0.5,64
11349,qRwaNl,0.0,132
11350,VOn0BA,0.0,90
11351,noN61J,1.0,61
11352,PNE9d9,1.0,103
11353,rRrGVM,1.0,65
11354,lR3zbO,1.0,69
11355,3gRlBQ,0.0,122
11356,3gRl63,0.0,54
11357,krPkvX,0.0,86
11358,dPbPmv,1.0,65
11359,MNdN2r,0.5,93
11360,Wwwgl2,0.5,60
11361,0aa0lR,0.0,52
11362,bQQLQd,0.5,89
11363,krrG5q,1.0,47
11364,6oBP1y,0.0,114
11365,0aaOgp,0.0,308
11366,vRKJQ2,0.0,176
11367,dPN0lj,1.0,183
11368,zwXOer,1.0,81
11369,OW1qlg,0.5,90
11370,g2eQZ6,0.5,60
11371,6o6gzp,0.0,86
11372,YO9mLm,1.0,162
11373,GE4yLv,1.0,47
11374,mNoz5a,0.5,32
11375,yMPXJN,0.5,46
11376,g2mnkb,0.0,178
11377,zwQbey,0.5,111
11378,qREZwl,0.5,192
11379,anyvvy,0.0,188
11380,w5w3dk,0.5,64
11381,YOk5PZ,0.5,181
11382,oO0eNK,0.5,199
11383,AkYQpR,1.0,64
11384,an35WV,0.5,63
11385,nozJJl,1.0,147
11386,3gaZoW,0.5,57
11387,LwLBWR,0.5,98
11388,BNYZ45,0.5,79
11389,MN1ryP,0.5,74
11390,LwLGwb,0.0,62
11391,6ow1MQ,0.0,74
11392,OWBQE3,0.0,92
11393,BN9gyr,1.0,43
11394,ElXP90,0.0,54
11395,ZO1bor,0.0,55
11396,rRzrzM,0.0,90
11397,QE13lV,0.5,78
11398,vRz5VO,0.0,102
11399,BNYGPr,0.0,55
11400,3g2qG5,0.0,32
11401,PN1yoN,0.0,106
11402,w5zkk6,1.0,63
11403,WwMPpy,1.0,78
11404,PN1MkA,0.0,69
11405,RO1yzp,0.0,42
11406,QEBbrj,1.0,23
11407,OW1M93,0.0,52
11408,RO1yY6,0.0,52
11409,BNYMQ5,0.0,40
11410,w5zqyK,0.0,100
11411,lRa9d5,1.0,127
11412,mNkvd3,0.0,46
11413,0aPrWR,0.5,40
11414,krJN49,0.0,68
11415,LwXy4b,0.0,34
11416,noEVz5,1.0,45
11417,pwzN4R,0.0,52
11418,KN5mbd,0.5,50
11419,2mZWBz,0.0,50
11420,3gWZ9O,0.0,64
11421,j6JkMM,1.0,73
11422,Ww9G6V,0.0,52
11423,ElwZea,0.0,62
11424,BN3ror,0.0,35
11425,6oXEwb,0.0,72
11426,krP1Ao,0.5,48
11427,2mRLJz,1.0,155
11428,mNLrLa,1.0,155
11429,OWjdN3,1.0,53
11430,5o4qNO,0.0,27
11431,ZOb62m,0.0,44
11432,vR50Lj,0.0,34
11433,QE35yj,1.0,93
11434,GEzRjV,1.0,67
11435,3gbvM4,0.0,48
11436,0abYZM,0.5,217
11437,w5yEZX,1.0,91
11438,NRQP0E,0.0,82
11439,dPQGdj,1.0,19
11440,1obklB,1.0,47
11441,2mgLJv,1.0,140
11442,BNJ4ql,0.0,44
11443,pwkblM,0.5,50
11444,lR6XY9,0.0,42
11445,1obaOG,0.5,90
11446,QE3AgB,1.0,91
11447,NRQXWL,0.0,86
11448,3gboWQ,1.0,89
11449,WwrObE,0.5,84
11450,XKJl21,1.0,69
11451,WwrOYJ,1.0,55
11452,PNPRXA,0.0,44
11453,mNrMMP,1.0,43
11454,LwvlrB,0.0,47
11455,noJlmK,0.0,58
11456,6overy,0.5,54
11457,JKoONM,1.0,69
11458,w5lXE0,0.0,68
11459,ROerqY,1.0,39
11460,3gmeJb,0.0,60
11461,PNmBpG,1.0,49
11462,w5lX4X,1.0,55
11463,vRZpgl,1.0,41
11464,QE269Y,1.0,45
11465,BNRAMl,1.0,47
11466,KNg0eq,1.0,43
11467,4amPYn,0.0,58
11468,GEKAZG,1.0,43
11469,3gmG2P,0.0,114
11470,kro4e4,0.0,194
11471,0a5BvE,1.0,27
11472,vRZXQ1,0.0,48
11473,YOpOzE,0.0,36
11474,rRpRaZ,1.0,29
11475,NRqR0B,0.0,48
11476,NRqRY0,1.0,41
11477,KNBNNj,1.0,61
11478,Akdkl5,1.0,9
11479,yMbMjN,0.0,28
11480,6ogoXL,1.0,47
11481,oOkOny,1.0,51
11482,zwZwLy,0.0,38
11483,5ogKwr,1.0,13
11484,pwXEWa,1.0,38
11485,XKMNX1,0.0,46
11486,yMbXLA,0.0,58
11487,QEqBqO,1.0,37
11488,lR0EzN,1.0,19
11489,ROq64p,0.0,34
11490,e3vlBq,1.0,23
11491,g2Q1Bm,0.0,62
11492,JKWQBl,1.0,31
11493,e3q32b,0.0,38
11494,MNdNX6,0.0,100
11495,e3q3ZN,1.0,67
11496,YOa4dr,1.0,71
11497,6ov3qb,1.0,59
11498,krBqm9,0.0,38
11499,lR6JYO,0.0,146
11500,bQvgQ4,0.0,50
11501,mNrJoa,0.0,44
11502,g23p9d,0.0,102
11503,krBqME,1.0,119
11504,VO6kaA,1.0,42
11505,6ovEqJ,1.0,85
11506,3gb0OQ,1.0,19
11507,pwk5Ya,0.0,70
11508,6ovm39,0.0,74
11509,MNnBR0,0.0,66
11510,OWG5bw,1.0,95
11511,1obmjG,0.0,144
11512,KNyKPv,0.0,54
11513,0ab9vp,1.0,45
11514,g23Kdb,0.0,82
11515,9ZGW2V,0.0,68
11516,vR5KWg,0.0,144
11517,YOaKZ4,0.0,70
11518,w5yQwM,1.0,53
11519,3gb6Ar,1.0,43
11520,6ovalK,0.0,94
11521,GEz4Zv,0.0,45
11522,dPQlKb,1.0,105
11523,pwk99W,0.0,172
11524,vR5X2O,0.0,94
11525,VO6yO1,0.0,46
11526,OWG4Gw,0.0,154
11527,3g6ABr,0.5,70
11528,XK9EZ0,1.0,150
11529,pwk5q2,1.0,223
11530,e3doNn,0.5,123
11531,PNEO6G,1.0,309
11532,BN3r9J,1.0,86
11533,g2v4q1,0.0,82
11534,XKW2Ny,0.0,136
11535,6ov0gO,0.5,273
11536,1obeO0,0.5,277
11537,ZOkbQ2,0.0,234
11538,QENW6B,0.0,58
11539,yMBVZA,0.0,74
11540,vRLgv2,0.0,86
11541,Elw2Na,1.0,85
11542,BNwPXw,1.0,119
11543,RO9Xjp,1.0,64
11544,WwlzoV,0.0,52
11545,QEl0gJ,0.0,58
11546,pw9rB6,0.0,88
11547,no4azV,1.0,53
11548,El4ZBV,1.0,59
11549,1oevAa,1.0,33
11550,PNVo99,1.0,63
11551,zw39Ky,0.0,64
11552,dPleAP,1.0,40
11553,BN46Qa,0.0,52
11554,KN4Nnv,0.0,62
11555,qR9RoQ,0.0,92
11556,pw9KWR,0.0,46
11557,ZOlEYX,1.0,89
11558,zw3jLr,0.0,86
11559,yMPoNN,1.0,48
11560,JKYP4E,1.0,57
11561,bQqVgG,0.0,84
11562,PNVn19,1.0,129
11563,j690V1,0.0,80
11564,JKYdmk,0.0,80
11565,an5Mqa,1.0,81
11566,RO5bn6,1.0,109
11567,BNoApJ,0.0,246
11568,6oNrmQ,0.0,10
11569,0a43WO,0.0,24
11570,4aAY0a,0.0,100
11571,oOqjaA,1.0,57
11572,PNL3GW,0.0,12
11573,3gPW0Q,1.0,65
11574,VOJ15g,0.0,96
11575,VOJ9JO,1.0,35
11576,YOmPka,1.0,51
11577,WwJQnr,0.0,46
11578,j6bGwp,1.0,95
11579,nob29d,0.0,42
11580,BNre0X,0.0,66
11581,1oQymX,0.0,40
11582,0a55wM,0.0,38
11583,Ak00G4,1.0,147
11584,rRjpZ6,1.0,165
11585,1o9lyX,0.0,60
11586,w5lv06,1.0,85
11587,KN2WYd,1.0,55
11588,krobE4,1.0,85
11589,0apLbM,0.0,40
11590,3gZBq3,1.0,39
11591,BNV0Bg,0.0,46
11592,e3vlQw,0.0,58
11593,j63E2y,0.0,4
11594,KNBGz5,1.0,89
11595,bQwWEQ,0.0,36
11596,OWqwJE,0.0,46
11597,JKWwW1,0.0,30
11598,e3v2B3,1.0,79
11599,anoGNV,0.0,56
11600,rRpQ9p,1.0,35
11601,EljwLV,1.0,49
11602,anoGWa,0.0,68
11603,BNV3rz,1.0,39
11604,w5Kd94,1.0,61
11605,2mWRL2,0.0,68
11606,mNaL92,1.0,53
11607,KNByWE,0.0,22
11608,g2QvYO,0.0,54
11609,KNBdlj,0.0,78
11610,0aplO4,1.0,69
11611,oOkrEK,1.0,23
11612,OWqXlE,0.0,64
11613,MNqjkp,1.0,31
11614,j63L5E,0.0,54
11615,mNaBpP,0.0,56
11616,zwZdbd,1.0,51
11617,5ogwlr,0.0,28
11618,6ol0yb,1.0,41
11619,4aWb4N,0.0,80
11620,WwGrpB,0.5,82
11621,GE3zzv,1.0,31
11622,QEL3Yl,1.0,43
11623,ZOLkzX,1.0,69
11624,4abzON,1.0,55
11625,LwPRQ4,0.0,52
11626,KNGX51,1.0,87
11627,e3yPGb,1.0,49
11628,1o5NYv,1.0,91
11629,bQqKYM,0.0,72
11630,YOPR5B,1.0,77
11631,PNE6AW,1.0,39
11632,KN63zE,0.0,68
11633,yMA4wJ,1.0,36
11634,9ZJaQz,0.0,46
11635,pw4zwX,1.0,71
11636,2m3Ldv,0.0,26
11637,pw4k56,1.0,83
11638,VOn3o1,1.0,29
11639,NRab9g,0.0,37
11640,lRA5Y9,1.0,75
11641,w5ArdA,0.0,82
11642,oOeXrY,1.0,37
11643,yMjBWw,0.0,62
11644,bQbPd3,0.0,48
11645,LwEm0R,0.0,52
11646,4aZ4gY,0.5,90
11647,w5d2ON,0.0,76
11648,4aZPyX,1.0,59
11649,lR3vGE,0.0,74
11650,GE6Jlv,1.0,107
11651,vREXp2,0.0,39
11652,QE30KQ,0.0,62
11653,3gbV15,0.0,64
11654,ZOkKnm,0.0,20
11655,vR25QE,1.0,11
11656,5olqVq,1.0,123
11657,AkyewR,1.0,79
11658,rRGgdb,0.0,40
11659,e3Nprj,0.0,56
11660,ZOLQK2,0.0,38
11661,MNQEGg,1.0,27
11662,WwGyZJ,0.0,45
11663,pwnbbG,0.0,86
11664,OWPe0G,1.0,41
11665,vR2ekv,0.0,34
11666,e3NR0b,0.0,42
11667,qRQmpQ,1.0,29
11668,QELGZV,1.0,87
11669,w5bGbK,1.0,81
11670,JKyNzE,1.0,93
11671,QELGkX,0.5,65
11672,dP2vWB,1.0,51
11673,g24GJ5,0.0,50
11674,5olmrV,0.0,104
11675,oOvr16,1.0,52
11676,w5bpmO,0.0,58
11677,pwnJaX,1.0,43
11678,NRGgZ0,1.0,61
11679,YO53pV,0.0,118
11680,9Zp0nm,0.0,70
11681,LwnRoO,1.0,47
11682,bQ3ARQ,1.0,53
11683,lRzvaO,0.0,34
11684,ZO4XmX,0.0,60
11685,ElZRXy,0.0,50
11686,3gQAL4,1.0,39
11687,JKP2p2,1.0,53
11688,e30WGj,0.0,56
11689,j6PaK9,0.0,24
11690,qRrWaK,0.0,114
11691,kr36n5,0.0,75
11692,rR5yKE,0.0,88
11693,GEndkV,0.0,60
11694,kr3Z1E,0.0,68
11695,kr3dZq,1.0,183
11696,NReKEL,1.0,65
11697,ZORAWX,1.0,79
11698,NRe0Ly,1.0,149
11699,g2n6vO,0.0,57
11700,BN94bJ,1.0,38
11701,0a6GLM,0.0,187
11702,2mJ3z2,0.0,68
11703,BN9n5g,0.5,133
11704,6owZyL,1.0,33
11705,pw6kaW,1.0,111
11706,bQRbV2,0.0,138
11707,NReQYw,0.0,82
11708,BN9J2K,0.0,74
11709,4akqre,0.0,168
11710,2mJqkb,0.0,52
11711,dP1pd3,1.0,43
11712,noe3BV,0.0,62
11713,JKPVQE,0.0,65
11714,mN2P9v,0.0,104
11715,KN3bzk,0.0,65
11716,e3y9G3,0.0,72
11717,VOW5d1,1.0,117
11718,noeAdk,0.0,51
11719,3gayo3,1.0,47
11720,4aGjL1,0.0,44
11721,OWKmPg,0.0,70
11722,dPm4Kv,0.0,46
11723,PNoLPM,1.0,75
11724,PNozwO,0.0,60
11725,9ZeqWr,1.0,55
11726,yMQmzd,1.0,11
11727,QEKj4W,0.0,28
11728,KNZJOE,1.0,67
11729,ElZbWP,0.0,70
11730,1ovd4v,1.0,39
11731,LwZAXb,0.5,59
11732,e30kO3,1.0,75
11733,3gQn24,0.0,46
11734,YOgQ29,0.0,92
11735,zwMvBY,0.0,116
11736,NR65VE,0.5,73
11737,j6Qp40,1.0,75
11738,krGNZ4,0.0,52
11739,OW1qLz,0.0,88
11740,dP322b,0.0,90
11741,XK1PBd,0.0,168
11742,ZO14jN,0.0,90
11743,bQG0QG,0.0,66
11744,noEarl,1.0,84
11745,LwXpr2,1.0,51
11746,rRzgwE,1.0,115
11747,g2eEw1,0.0,47
11748,ZO1QLr,0.0,86
11749,yMzYM4,1.0,37
11750,zwXYpY,0.0,128
11751,XK1vLP,0.0,50
11752,vRzYjv,1.0,105
11753,pwzbyM,0.0,53
11754,anQ20y,0.0,40
11755,lRajwO,1.0,105
11756,anQ2yV,0.0,88
11757,bQGeAG,0.0,50
11758,PN19oW,0.0,100
11759,GEX5nN,1.0,48
11760,VO10PP,0.0,48
11761,YO9AVZ,0.0,30
11762,e3264e,1.0,53
11763,2mZWGv,0.0,60
11764,JKwWd2,0.0,36
11765,Lw9nLY,0.0,54
11766,PNK3oA,0.5,220
11767,rRQGB5,1.0,57
11768,lRkzQv,0.0,72
11769,4a4GBZ,1.0,111
11770,Ww9Zvy,1.0,27
11771,2mBgAJ,1.0,43
11772,9ZwEnz,0.0,176
11773,j6qBKW,0.5,146
11774,VOlGAA,1.0,253
11775,anyvnp,0.0,30
11776,yMnv4J,0.0,32
11777,pwv3w6,0.0,38
11778,NRAOdP,1.0,77
11779,Lw93QY,0.0,78
11780,BNwdnw,0.0,78
11781,5oZmN3,0.0,32
11782,Ww949E,0.0,70
11783,oOyrlw,0.0,86
11784,zw6RYL,1.0,43
11785,mNEBBp,1.0,57
11786,rRQeNB,0.0,80
11787,vRLX41,0.0,62
11788,BN4KPr,1.0,55
11789,lRNqwv,0.0,60
11790,LwYZJR,0.0,30
11791,3g60aP,0.0,40
11792,j69o0E,1.0,81
11793,GE4EVn,0.5,200
11794,RO5Oeo,0.0,17
11795,XKwKEL,1.0,73
11796,krRK5X,0.0,72
11797,XKwm5r,0.0,80
11798,9ZdOVm,0.0,80
11799,pw93gW,0.0,66
11800,QElkjQ,0.0,27
11801,LwYk32,1.0,59
11802,YOKYL4,0.0,50
11803,9ZdkQ9,1.0,53
11804,6oaroL,1.0,83
11805,j692Yy,1.0,105
11806,dPl9po,0.0,54
11807,VOl2Go,1.0,63
11808,ZOlMom,1.0,65
11809,BN4enX,0.0,100
11810,vRO2WR,0.5,77
11811,oOor4K,0.5,73
11812,vRAJEg,1.0,289
11813,JKaON2,0.5,155
11814,XKJ4YW,1.0,51
11815,e3gMY3,1.0,47
11816,BN4eg5,0.0,36
11817,an5M6y,1.0,85
11818,Ak5gO9,0.0,64
11819,4a2nJ1,1.0,33
11820,w5AZpK,0.0,19
11821,noNkOk,0.0,33
11822,zw0yWQ,1.0,51
11823,KN6ek5,1.0,101
11824,vRA05E,0.0,12
11825,YOPZvZ,1.0,48
11826,QEdX0j,0.0,96
11827,g2jO2m,1.0,83
11828,bQaZjM,0.0,46
11829,1oP2Na,0.0,83
11830,NRajZg,1.0,85
11831,VOngNA,1.0,98
11832,anJVPK,0.0,110
11833,krA4J9,1.0,69
11834,LwrAkR,1.0,87
11835,MNJOzJ,1.0,47
11836,vRAM91,0.0,96
11837,KN6z3q,0.5,123
11838,VOoKb1,0.0,50
11839,6oZd4L,0.0,48
11840,1oR2Yg,1.0,60
11841,oOeEva,1.0,45
11842,WwbNYq,1.0,110
11843,JKXP0a,0.0,40
